,tweet,label
97,🔴پیامک برای سال آینده گران می شود 🔹نمایندگان مجلس در بررسی های بودجه ای خود مصوب کردند بهاء پیامک برای سال آینده ۳۰ ریال افزایش پیدا کند.,0
98,امروز اسنپ گرفتم از تهران برم سمت کرج، راننده اسنپیه فشارش افتاد زد بغل رفتم براش آبمیوه گرفتم تا خود کرجم خودم نشستم پشت فرمون :),1
99,میدونستید یه شاخصی هست بهش میگن Water Footprint و نشون میده برای تولید هر کالا ‌چقدر آب مصرف میشه؛ مثلا برای آماده شدن یک همبرگر تقریبا ۲۵۰۰ لیتر آب مصرف میشه و برای تولید یک تخم مرغ ۲۰۰ لیتر آب! آقا؛ خیلی اوضاع خیطه. خیلی‌ها معتقدند ضربه‌ای که صنعت پرورش دام و طیور به محیط زیست ‌میزنه خیلی بیشتر از بقیه صنعت‌هاست منتهی کسی صداش رو در نمیاره,0
100,تو میری پول میدی دماغ عمل میکنی، لباتو ژل میزنی، صورتتو کانتورینگ میکنی، لیفت شقیقه میکنی و بدون فیلتر عکس میگیری ولی من بجای اینا اسنپ‌چت نصب میکنم حالا بگو ببینم برنده تویی یا من؟ قطعا تو، چون پولداری,1
101,میگن از ۱۴ام کلاسا حضوریه درسا و کلاسا که هیچی من اصن یادم نمیاد کدوم دانشگاه درس میخوندم :/,1
102,شبکه ITN شب خیز داشت حرف میزد یهو از پشت دوربین بهش گفتن ماشینت بدجاس ، جابجا کن. دست کرد تو جیبش و بعد یک دقیقه کلیدو پیدا کرد و پاشد از جلوی دوربین رفت . یه ربع بعد برگشت. یه ربع صندلی شب خیز نشون میداد. 😂😂😂,1
103,۲۰ تمرین ساده برای تقویت حافظه و جلوگیری از آلزایمر: (آلزایمر به عنوان بیماری قرن شناخته شده) ۱- با دست مخالف مسواک، شانه بزنید و بنویسید. ۲- ساعت را در دست راست ببندید. ۳- کلمات را وارانه بگویید. ۴- از مسیر جدیدی به سر کار بروید. ۵- پاتوقتان را عوض کنید. ۶- درباره باورهایتان با دقت فکر کنید و تأمل کنید. ۷- جملات یک صفحه از کتاب را از آخر به اول بخوانید. ۸- کار جدیدی انجام دهید. ۹- موبایلتان را همراه خود نبرید. ۱۰- یک یا چند بیت شعر حفظ کنید. ۱۱- در جایی امن عقب عقب یا چشم بسته راه بروید. ۱۲- با افرادی که مدت‌هاست ندیده‌اید تماس بگیرید. ۱۳- لباس‌هایی با رنگ‌بندی جدید بپوشید. ۱۴- جدول حل کنید. ۱۵- بدون ماشین حساب محاسبه کنید. ۱۶- حدس‌های شمارشی متنوع و قابل راستی‌آزمایی بزنید. ۱۷- قبل از پایان فیلم ویدیویی آن را متوقف کنید و درباره پایانش تخیل‌سازی کنید. ۱۸- نقاشی یا رنگ‌آمیزی کنید. ۱۹- چیز تازه‌ای مثل آشپزی یاد بگیرید. ۲۰- آلبوم عکس‌های قدیمی را ورق بزنید و درباره‌ی عکس‌هایش با کسی صحبت کنید.,0
104,مگه قرار نبود حرفی ک از دل بر آید بر دل بشیند پس چرا بلاک شدم؟,1
105,‏اینکه رفتن آمریکا عروسیِ ساسی اصلا عیب نداره و اصلا هم به ما مربوط نیس؛ ولی اینکه همینا میان تو تلویزیونِ ایران از اخلاق و ساده‌زیستی و سختی‌هایِ زندگی و فقرشون صحبت میکنن و دروغ میگن این زشته؛ عیبه؛ مستهجنه...,0
106,هرجای دنیا بری بگی ما دانشگاهمون هنوز نمره‌های این ترمو نداده ولی درسای ترم بعدو انتخاب کردیم از خنده شاششون میگیره,1
107,آقاهه تو شیرینی‌فروشی صدام زد گفت «به نظر شما کیک شکلاتیه قشنگ‌تره یا سفیده؟» گفتم «معلومه سفیده.» تشکر کرد، شیرینی‌فروشه رو صدا زد گفت «همین سفیده رو می‌برم.» شیرینی‌فروشه گفت شما کدوم؟ گفتم «همین شکلاتیه.»,1
108,واسه دختره با معدل ۱۳ و ایلس ۵/۵ با کلی ایمیل بازی از یه دانشگاه تو المان پذیرش گرفتم. الان پیام داده من چک کردم این دانشگاه رنکینگش تو ۵تای تاپ نیست میشه بیشتر تلاش کنی؟ آره عزیزم اتفاقا دارم تلاش میکنم از پشت گوشی پارت نکنم:)))))),1
109,اشخاصی که انتهای فامیلشون فسکی بوده واقعا موفق بودن مثلا: بوکوفسکی، داستایوفسکی، لواندوفسکی، طناز طباطبایفسکی,1
110,کاش پسر بودم و لوازم آرایشم میشد ریشام، تازه مفت هم بود,1
111,این آمریکاییا چطور جرئت میکنن اسلحه تو خونه نگه دارن؟ حالا مستی که بماند، یعنی از این که صبح شنبه ها آدم دلش میخواد همه رو بکشه نمیترسن؟,1
112,‏واقعا راه اومدن با دخترا زیاد سخت نیست یا باید قبول کنی که اشتباه کردی، یا باید قبول کنی که حق با اونه,1
113,"‏لطفا انقدر به کسائی که یه رابطه عاطفی طولانی رو تموم کردن نگید ""برو خدارو شکر کن که ازدواج نکرده بودید!"" یه رابطه عمیق احساسی تفاوتی باازدواج نداره فقط ثبت محضری نشده!",0
114,‏الان توی مرحله‌ای ام که باید مواظب باشم وزنم یک گرم بالا یا پایین نشه، چون دیگه نمیتونم لباس بخرم.,0
115,‏اگه علی دایی قرعه کشی رو انجام بده ایران، آمریکا، کامرون و فرانسه هم گروه میشن شاید بپرسید چرا چون همشون یدونه ر دارن,1
116,بدی زمستون اینه که همش لباسای گشاد میپوشی حواست نیس که اون شکم وامونده‌ت هر روز داره گنده‌تر میشه.,1
117,‏خودِ حضرت حافظ میگه: دیشب به سیل اشک ره خواب می‌زدم... اونوقت یسریا میگن مرد که گریه نمی‌کنه!,0
118,‏وقتی کات می‌کنید دختره خوشگل‌ نمی‌شه؛ شما تازه می‌بینید چقدر زیبا بوده.,0
119,یه سال ولنتاین برا دوس‌دخترم یه خرس قرمز کادو خریدم وقتی بازش کرد زد تو گوشم. گفتم چه مرگته؟ همه کادو ولنتاین خرس قرمز میخرن٬ گفت آره ولی نه سس مهرام,1
120,فوت ۶۲ بیمار کووید-۱۹ در شبانه روز گذشته 🔹 مبتلایان جدید: ۴۵۲۷ نفر 🔹 قربانیان جدید: ۶۲ نفر 🔹 کل مبتلایان: ۷۴۹۷۸۴۴ نفر 🔹 کل قربانیان: ۱۴۳۲۲۲ نفر 🔹 بهبودیافتگان: ۷۲۱۵۷۴ نفر 🔹 بیماران بدحال: ۱۴۱۱ نفر,0
121,‏اکثر اشعار عاشقانه در وصف دخترها بوده، هیچ مردی هیچوقت ناز نشده.,0
122,تو خانواده‌های ایرانی حفظ آبرو مهمتر از سلامت روانی و جسمی اعضای اون خانواده‌س.,0
123,مهران یاوری یه جا در وصف تنهایی میگه ما بلد نبودیم نگهت داریم ولی خودتم نخواستی بمونیا، خیالی نیست تنهایی مگه چشه؟ دریا رو نمیشه تنهایی رفت؟ میشه! بارون نمیباره تنهایی؟ میباره! بهار نمیاد تنهایی؟ میاد پاییز چی؟ اونم میاد، سردتم بشه میتونی یه پتو بندازی دور خودت به دست یارم هیچ احتیاجی نیست. یعنی میخوام بگم همه این کارا رو میشه کرد :))),0
124,‏یه شلوار مام گرفتم خود لس‌آنجلسه، فقط مونده یه قلاده زنجیری بندازم با یه تیشرت که تا زانوهامه، با این رنگ پوستم قشنگ میتونم بازیگر نقش اول جی تی ای بشم,1
125,فوت ۸ بیمار کووید-۱۹ در شبانه روز گذشته 🔹مبتلایان جدید: ۲۷۰ نفر 🔹قربانیان جدید: ۸ نفر 🔹کل مبتلایان: ۷۲۲۴۷۰۱ نفر 🔹کل قربانیان: ۱۴۱۱۶۵ نفر 🔹بهبودیافتگان: ۷۰۰۲۲۵۸ نفر 🔹بیماران بدحال: ۹۱۶ نفر,0
126,اجاره خونه ها یه جوری شده که باید ۳ شیفت کار کنی که وسایلت تو خونه استراحت کنن آقای قاضی,0
